Price,CrimeRate,SchoolRating
312812.2156,7.45,2.88
194319.3127,16.47,4.71
863863.8828,40.21,8.81
753468.7968,24.01,10.0
94483.75069,7.86,6.04
432760.687,6.67,5.15
410758.1669,6.2,8.77
353589.8626,30.98,7.27
98094.58782,25.54,7.73
268997.6092,16.83,3.95
241794.3257,26.52,8.96
614439.273,23.96,10.0
267223.3677,6.9,8.19
407908.1051,61.03,6.43
139012.3328,16.66,4.07
583243.3208,22.81,6.54
247865.2916,20.15,3.0
176736.1332,28.51,4.6
179443.4472,39.49,5.06
680561.3817,24.54,6.73
285544.6458,42.67,9.13
330746.0957,30.33,9.04
344017.9281,27.01,7.6
244951.2147,30.51,9.0
250913.9224,22.52,4.62
270841.8469,49.17,4.14
360685.9972,31.65,7.43
199959.6664,33.99,7.19
284069.3386,39.61,7.89
332259.4237,36.9,5.85
231129.7199,30.81,7.1
283015.6816,22.98,7.64
288071.6792,30.62,6.69
705360.8368,48.4,7.54
239369.4839,18.15,9.4
303353.3029,30.68,9.52
403545.9514,71.64,9.4
413664.9046,56.19,5.49
207425.5683,20.29,7.52
105922.2442,50.25,5.63
713417.5022,2.21,9.55
474321.3116,13.5,7.47
384455.619,37.14,7.14
310063.45,52.18,8.15
503936.996,4.02,10.0
332363.7699,36.89,5.78
410850.8706,65.74,5.03
332765.5843,32.68,7.01
172043.805,16.86,8.9
163835.2208,24.6,4.27
410941.3399,23.78,6.77
427661.1892,6.97,8.4
480474.4537,28.32,5.92
261593.4921,30.02,3.64
221955.555,53.64,5.56
691793.7395,59.12,8.84
205145.6821,17.94,3.38
645969.9208,50.51,4.73
406852.8596,19.33,9.63
360643.2227,21.83,5.81
242803.9532,47.73,5.47
444712.8941,9.14,5.22
202639.4567,69.87,6.8
499032.2694,29.46,6.76
255145.0835,22.47,9.66
472464.2443,47.68,6.44
262443.4691,11.05,9.5
464444.5259,38.59,5.55
329468.1081,42.0,7.74
217815.5226,33.42,7.71
157110.9364,20.56,5.68
374382.3752,23.53,9.08
385007.861,26.04,5.1
456955.7679,20.33,9.53
667022.0286,53.6,10.0
378654.5405,32.17,8.45
705372.4253,44.33,6.48
353743.8786,15.86,6.98
240893.2553,12.44,8.26
248189.6232,21.41,7.99
136933.4009,29.55,6.12
317260.1668,25.94,7.1
626772.5555,58.46,7.51
165611.8879,24.81,3.83
201150.2466,44.28,6.59
246222.2364,15.46,5.42
239449.537,48.02,5.6
281200.9996,2.2,6.9
317035.3403,12.85,7.21
131658.3237,9.63,6.72
129245.4714,38.0,6.34
262641.6608,42.94,6.29
524566.7559,15.06,7.54
392856.3145,23.03,10.0
633745.5071,40.6,8.31
110960.1235,33.9,2.57
288038.3703,34.28,9.06
525873.6076,6.88,9.29
134058.0544,18.54,4.88
333490.8425,1.1,8.17
210121.9913,60.31,6.79
142270.8916,80.58,6.16
100929.1341,39.29,10.0
139805.9189,17.15,5.53
326625.5843,37.66,10.0
518558.1266,78.1,6.38
256817.128,64.1,3.94
344194.0908,21.68,7.41
699531.7831,24.62,7.69
286553.1414,9.27,9.5
247195.713,74.35,8.34
400961.5153,11.2,6.94
119596.1584,40.17,7.95
494888.9838,19.59,8.32
196806.3385,6.34,4.37
335134.4955,28.73,9.58
347973.3019,36.0,9.2
299416.7236,0.3,5.34
390192.2257,27.55,3.76
361719.9913,4.04,10.0
135864.9437,6.72,5.38
192587.2338,8.66,9.64
327285.1714,13.72,6.54
198085.8702,20.07,9.02
143760.0597,26.32,7.6
239657.1267,58.75,7.73
236776.6567,8.79,5.56
703875.7556,45.01,8.91
920902.0168,19.77,8.23
474283.5348,18.35,8.09
252873.0692,49.85,4.33
573344.3516,50.25,4.89
521908.9706,38.08,9.17
271793.6411,3.31,6.94
504855.9148,35.25,9.31
437480.4485,22.18,6.39
332036.4027,31.06,3.65
276257.7839,30.89,7.96
316027.3456,26.15,8.11
182556.2508,15.43,7.8
565300.7513,45.6,5.65
166378.0222,44.74,8.5
210429.3823,7.55,10.0
563818.5624,17.1,5.6
373278.9981,11.23,9.92
251234.4296,40.48,9.98
239650.1284,5.77,5.47
179602.2797,26.6,3.91
270876.7096,54.6,5.68
182354.8625,32.73,6.59
246420.5807,33.19,6.72
96440.51245,55.3,3.84
193155.3973,2.17,7.53
221443.7773,11.11,5.23
170448.1784,19.06,5.16
338296.8778,28.07,10.0
111116.4823,18.88,6.12
310394.6298,25.92,6.27
274839.1916,25.1,6.75
249963.3173,37.28,6.23
144716.443,40.61,4.41
444298.2849,17.85,7.45
278877.4063,15.24,3.21
332640.5204,27.1,8.66
445395.1191,34.1,7.77
267076.1749,11.16,7.54
174828.6599,41.98,4.92
249085.6337,31.75,6.64
445814.9881,23.41,4.41
312287.0828,4.23,10.0
150632.6472,25.7,8.57
341991.3617,45.98,6.73
396163.9063,52.71,4.05
481834.7107,32.44,9.21
320741.1933,26.96,6.43
92650.1848,5.36,6.41
367913.2083,28.59,7.77
297585.6719,28.07,7.23
189580.6762,66.96,5.0
309066.6847,27.95,5.07
235370.7429,39.39,7.78
637302.6847,31.08,6.71
334305.8683,6.78,6.32
599447.9391,59.78,7.75
309724.8098,3.2,10.0
468984.6839,17.85,7.26
242000.4016,34.86,5.43
245653.9598,44.24,5.67
310531.4984,50.74,8.01
210127.892,24.65,7.05
275313.1724,19.03,8.56
219875.8803,37.67,5.85
379621.3228,62.7,6.68
469711.9726,55.57,5.66
197143.7222,75.0,4.49
104344.7093,27.61,5.63
114500.6397,63.47,5.44
434616.1834,34.68,7.95
262534.9921,45.26,5.72
106055.4741,38.13,4.02
451640.8314,19.05,5.79
547121.0113,28.86,8.73
113076.6212,17.01,1.26
279721.3529,45.98,6.7
459714.8161,28.69,6.93
293640.4683,31.06,5.63
224959.1089,2.97,7.15
323008.4069,4.39,8.23
131632.7524,27.72,5.5
511810.7553,48.71,7.54
367298.9169,17.62,8.02
541277.4834,20.25,8.34
530535.336,25.24,6.64
323162.2459,20.57,7.23
194267.5167,15.7,6.19
109516.2163,24.03,6.3
259348.0402,12.1,6.37
253572.0031,60.16,6.53
296158.0813,25.42,7.56
329136.4279,0.89,4.54
237219.5632,23.16,6.01
199128.6832,9.22,4.0
152559.657,67.54,5.19
311145.2758,17.57,10.0
399274.9224,40.05,8.33
100868.9766,8.17,6.92
349919.6373,35.09,10.0
259519.9201,9.51,8.6
248450.0784,28.31,10.0
216437.7761,0.27,8.51
450706.0897,49.55,7.84
348826.7801,10.07,6.85
285727.0871,27.53,9.54
142731.7022,23.42,5.2
417529.2981,28.28,7.21
124287.4584,49.1,7.98
147064.2281,31.06,4.56
199596.2137,25.2,8.11
426977.423,30.65,10.0
616869.4342,34.69,9.82
365728.1034,63.58,6.52
210604.1775,33.16,6.41
370017.5252,35.09,8.93
276203.1453,43.48,6.99
493506.0766,11.74,8.5
185795.1425,37.08,8.02
201344.7585,39.09,4.95
421053.4107,43.44,9.42
441010.8579,31.43,5.84
542237.5536,22.74,7.78
186449.6369,5.5,10.0
168620.4161,36.77,7.35
159697.2896,46.9,5.38
96581.15482,23.59,3.08
195739.1771,47.49,10.0
261467.4176,52.55,6.58
588288.5704,29.97,10.0
142777.9562,52.67,5.96
151626.2655,15.47,6.04
204444.2675,43.63,5.04
120950.5722,8.52,2.48
290680.7164,61.39,7.58
297187.7938,64.52,5.68
874387.1896,38.33,10.0
171882.397,50.54,8.28
302507.2463,30.53,6.14
145540.6955,41.98,6.56
440441.4913,60.62,6.46
357397.9156,13.18,7.67
198410.1318,47.46,7.41
119279.6245,45.99,5.46
438969.2377,11.55,7.46
363773.783,59.09,5.53
155597.2831,94.46,3.78
369780.1596,13.03,8.5
374775.5437,21.8,9.36
94313.99041,18.2,7.83
200578.5387,32.21,5.81
541159.5156,18.99,7.86
545431.7818,26.5,8.57
571349.124,1.15,7.52
435482.2208,3.77,8.39
306977.1266,24.87,7.27
450049.6827,51.54,10.0
502542.4192,5.97,8.1
489551.5899,20.51,8.36
106891.317,41.36,7.11
750242.8919,48.07,10.0
601020.8428,0.66,6.41
329824.8013,22.19,5.03
454143.3559,24.09,7.37
301303.5642,4.72,7.48
748786.0898,8.53,10.0
293910.6065,25.23,8.22
538065.9273,32.11,7.14
288481.2046,18.71,8.9
505852.6148,32.48,7.35
562524.6544,7.47,7.93
315163.4511,3.34,8.9
271635.8595,28.98,7.03
297276.8036,43.04,9.69
363405.0405,20.36,6.74
106891.5287,57.14,2.85
669952.9768,15.71,10.0
378806.9221,46.46,2.92
318042.4425,32.36,9.5
323380.2074,21.88,7.67
167279.1021,49.57,6.19
246561.5892,20.24,8.33
394620.5868,62.92,3.54
202869.0385,8.42,3.21
293775.3439,25.33,4.06
411081.4324,2.7,6.19
619336.2494,25.92,10.0
162064.0187,25.9,3.95
317119.174,37.01,8.66
108071.4045,5.63,8.32
256568.1022,69.01,1.67
152006.1057,52.78,4.54
234979.2686,22.96,8.86
258261.7063,7.87,6.1
160956.7799,64.03,5.18
361156.3934,25.82,7.29
223068.5627,27.07,9.53
254143.551,37.57,5.82
370472.503,60.88,6.83
502926.1317,21.12,5.76
224911.6551,40.22,7.11
98005.92278,31.95,6.17
356616.8564,24.92,7.46
329826.5374,21.2,8.85
395615.6045,64.88,2.31
200405.0955,61.21,5.29
105050.8383,33.27,5.58
149122.5341,25.86,5.04
434448.4595,44.22,1.45
245992.4681,24.96,4.66
339460.7397,6.94,7.37
167303.231,51.78,2.65
422554.5828,48.59,6.79
471552.2626,74.91,8.88
391309.264,18.95,7.96
203699.5856,15.69,10.0
253944.4545,11.19,9.08
150480.8039,16.97,5.15
201314.9426,47.71,6.82
243174.9977,59.74,9.47
286536.4983,9.72,10.0
195361.7896,42.22,6.28
414476.2629,2.45,6.07
106135.1287,5.45,7.75
225737.5059,44.57,7.8
256992.6982,28.28,3.72
185176.1107,38.24,6.31
122880.1573,30.2,4.66
312897.756,36.21,6.51
162537.203,73.54,5.34
431051.9091,23.52,8.44
288022.9267,36.98,7.57
268783.2257,36.83,4.23
288084.4238,43.54,6.61
333607.6898,15.39,7.58
165856.2941,18.12,6.07
154933.1427,35.66,6.08
248291.5764,14.87,2.46
575546.7533,18.68,6.66
264706.2813,27.26,5.3
207362.1647,23.05,6.78
410196.7071,6.03,4.5
530438.3597,5.25,9.45
209445.4725,58.15,10.0
122796.4118,32.45,3.84
316992.3677,57.35,6.52
340496.3677,16.43,10.0
215340.6198,33.31,4.53
339842.077,22.53,10.0
257701.0525,26.46,7.47
449273.8818,27.45,9.69
163683.9944,40.4,8.74
216085.2785,28.05,7.45
466005.3147,54.63,5.58
397168.0803,15.77,8.78
156485.1911,37.72,6.28
230016.2448,18.75,6.9
167114.0659,19.59,5.2
448083.1316,38.79,10.0
246595.8337,14.86,10.0
185133.6985,20.34,6.23
155815.2438,21.38,5.75
199506.893,33.68,6.99
208961.4829,6.63,4.88
227419.5738,10.23,6.46
149533.4247,36.49,5.96
208981.4525,69.09,5.64
167927.7775,38.73,3.47
146992.1027,31.04,6.58
98235.07669,78.47,3.93
291066.7383,34.68,6.63
381506.6625,11.9,8.94
351885.5657,45.99,9.05
762704.1818,15.15,7.44
109108.3763,22.88,5.55
265268.8963,44.59,6.66
365250.9789,11.62,8.17
407106.8769,35.63,7.01
224961.5539,36.98,6.41
168112.9189,52.23,6.18
476293.4389,31.76,9.56
211071.0095,11.88,7.59
475423.0378,38.02,4.39
446784.2967,33.29,9.4
157786.9365,32.73,5.03
383291.0398,1.68,9.36
482513.0285,10.11,9.2
147534.5009,31.93,4.58
196851.6501,55.02,5.62
215961.4266,26.61,9.0
140831.8237,32.48,4.64
247526.258,33.83,6.47
110779.6411,28.31,5.02
344987.0509,35.75,7.58
480231.0677,3.51,8.22
469779.5525,16.44,9.16
323473.5061,3.0,8.4
348646.5274,41.64,6.05
128435.0644,7.88,8.9
160967.1899,10.94,5.75
169757.4294,66.22,7.37
242858.6649,42.55,10.0
188684.9683,22.06,2.41
131183.6791,48.56,5.61
425369.7452,26.81,5.78
499696.5864,15.72,7.17
183190.785,25.07,6.74
198341.7797,28.83,4.29
195897.2397,42.56,5.16
331226.1443,47.16,7.27
117833.0743,73.85,5.24
558155.1768,34.11,8.56
115615.3203,51.01,5.64
373827.7512,30.8,6.4
301781.1467,47.83,7.48
294657.38,9.74,7.59
189728.5889,61.7,7.07
139677.7098,33.83,3.84
353954.5232,46.83,7.13
181925.901,25.99,5.91
309154.0514,28.65,9.25
92774.04799,46.45,4.24
374302.8931,47.83,8.98
562151.053,21.56,6.73
203289.7325,9.5,8.84
277242.4891,35.9,8.72
415416.769,50.54,7.87
354489.5646,2.92,4.64
339200.9901,63.34,4.94
410773.7438,40.7,3.57
247617.3432,30.98,7.1
201435.0774,14.57,6.62
562160.7089,2.05,6.79
108739.5259,15.57,5.97
421953.7341,55.42,7.18
197643.7107,19.88,8.99
233342.2854,40.7,7.82
454826.7298,10.93,8.67
587055.1488,19.86,6.08
119789.4769,52.34,6.4
342875.1627,10.11,8.34
132679.1883,27.82,4.85
107131.8222,44.25,1.39
165863.1355,5.32,7.48
495148.1821,16.87,8.83
319405.5711,57.12,7.96
250967.0996,26.67,4.33
117918.5277,4.3,9.14
243254.6491,16.35,6.59
266620.3033,13.5,8.85
450725.5037,32.21,10.0
260869.6178,29.81,6.79
507713.0163,2.26,9.74
182779.7308,26.23,5.92
321849.8444,40.6,7.74
133886.6698,17.79,5.04
527756.2985,20.76,5.13
136794.6888,17.03,8.9
184235.5417,51.39,5.2
167473.2486,32.7,8.36
303962.8866,30.4,8.15
666173.327,19.48,10.0
283570.2735,46.62,6.83
497737.6711,34.4,6.91
394038.3909,14.93,7.7
849297.2307,38.32,8.09
215501.7223,33.95,8.01
196091.6698,20.55,5.12
322009.8981,1.12,7.37
108849.7826,21.28,8.25
293299.7552,27.4,7.97
304756.3378,36.79,5.13
383349.313,16.8,8.05
318697.4162,36.03,10.0
113768.0565,28.47,7.18
199637.143,20.73,6.03
425810.8387,37.91,8.21
611446.3581,13.05,9.62
667307.0133,38.18,4.66
155604.02,29.12,5.8
306732.7233,14.36,7.1
175483.1363,56.62,6.4
257182.233,23.72,8.47
192498.1029,43.15,6.8
151361.7125,22.22,7.08
483683.052,57.87,10.0
440762.3342,20.01,6.66
176426.4574,27.96,6.08
224973.4118,25.39,4.92
340564.4614,63.46,7.31
144270.6511,56.62,9.4
273012.2059,37.59,7.4
625032.5031,21.74,6.54
208322.3964,32.54,4.48
136062.8211,30.77,6.73
110450.8527,38.98,4.77
345705.3279,29.1,8.1
125901.3577,42.49,7.88
151985.0457,18.2,7.48
338905.9794,25.03,8.09
343771.9532,18.38,9.42
174243.2503,19.06,6.92
338942.4888,2.88,10.0
209556.1828,34.33,6.03
138343.9413,74.99,6.29
288276.8444,4.57,8.62
172176.5119,40.43,4.65
286724.3972,49.99,7.99
217710.7415,12.01,9.0
218446.7975,38.95,4.63
485724.5886,44.21,3.99
194706.3253,33.25,4.53
131819.8828,44.5,6.07
477183.1747,57.15,7.52
484512.1588,6.47,7.75
96645.45592,36.53,5.5
242090.3177,37.41,7.97
459577.8498,31.09,8.39
191199.6967,46.2,7.06
417654.312,29.56,7.12
222777.0701,49.07,6.68
339258.4368,13.23,6.69
442788.154,59.99,10.0
254303.635,44.37,4.33
300052.9435,86.44,6.57
383024.0157,14.37,5.09
163298.013,9.41,5.23
666148.7699,38.87,9.54
183107.5642,71.7,6.72
251833.8761,1.41,6.33
355415.1088,31.24,5.53
142984.178,38.5,5.04
177443.8225,1.6,7.65
232294.47,18.21,5.79
278031.9432,27.18,3.15
290806.1083,58.94,6.09
451761.6713,24.4,7.3
273232.6509,4.44,4.11
288525.3515,35.97,10.0
134853.855,66.24,7.82
252379.5882,32.19,7.17
527805.1623,28.59,6.78
339013.2837,44.69,8.09
102297.5218,16.59,5.5
298444.3614,35.98,6.21
345118.1716,27.87,6.29
325649.7834,44.77,3.23
238884.6266,5.84,7.57
544527.3548,20.03,7.89
214462.382,31.71,6.08
298680.9437,1.43,9.8
442225.0674,13.65,7.06
127451.1909,67.95,6.74
244580.9873,28.46,5.88
174163.6594,20.16,7.52
439592.108,34.54,7.72
404176.0086,25.97,8.61
473247.4614,47.94,7.95
293386.9158,29.47,7.88
404832.6191,72.39,6.51
237318.6527,4.92,9.8
260509.4674,50.39,7.18
237627.2881,26.7,7.65
390638.4666,17.87,7.3
435506.5116,26.25,9.78
212345.6267,9.62,8.5
303351.4472,63.77,6.23
133676.534,0.3,8.7
127115.2583,1.46,6.13
105902.3322,50.61,6.16
206409.2786,27.48,9.98
419966.6879,17.15,6.41
261413.5934,34.17,9.57
499241.8291,61.83,7.89
324048.5151,26.26,7.42
122433.8106,45.96,3.3
279061.4155,42.44,5.97
370421.234,0.14,6.66
320559.6601,8.83,10.0
299949.6785,21.39,6.07
542943.1356,42.02,6.55
160605.5604,35.2,4.59
612887.7486,47.81,10.0
397948.0494,49.2,7.69
147113.2338,48.4,3.33
161039.2134,40.09,3.87
459853.5182,28.34,5.86
180340.2414,46.99,2.88
611952.6394,38.81,7.03
196839.3153,24.75,5.08
676723.7491,60.45,8.7
239641.2752,12.56,4.58
375354.3711,31.86,10.0
137651.9782,13.86,6.89
203760.4846,68.74,7.61
152297.6017,0.29,6.09
301642.0436,43.1,10.0
453631.532,2.61,9.9
333345.3744,8.96,10.0
483241.2513,32.5,6.2
763219.162,16.07,7.82
430258.7998,34.01,6.11
274890.2237,54.08,3.78
681994.9094,75.38,7.63
102050.3585,3.77,3.56
121786.8176,8.77,4.54
631312.376,25.14,8.03
271185.4808,20.39,7.57
423815.248,37.57,8.39
261807.1939,54.84,4.59
158162.5983,21.52,5.29
131037.3002,18.03,6.88
119066.8326,42.11,3.79
205784.669,37.93,6.96
330437.4705,2.16,5.58
202608.9636,45.04,4.77
749067.4694,11.58,8.71
280826.7251,21.05,7.55
245099.9209,20.61,8.81
254894.2626,33.42,6.26
837970.4147,54.48,10.0
432711.3006,24.21,9.14
388014.5042,34.45,4.78
503314.3608,22.73,8.8
346232.2238,22.33,9.38
524187.1143,38.27,8.89
218833.1818,20.08,6.82
307857.6781,14.13,9.1
221530.8266,32.66,8.91
552399.0431,20.63,7.97
292393.51,36.79,6.68
159467.8898,23.05,4.65
578259.3649,18.2,6.01
185347.049,44.88,4.84
244700.5513,31.32,7.11
374107.3985,10.83,5.87
256747.0528,18.62,8.2
202442.6815,35.28,5.68
177048.5506,37.1,6.95
358206.1419,31.3,4.37
592175.603,19.7,9.08
311510.6121,12.94,9.16
552899.6883,36.25,7.37
330587.3834,58.87,6.8
514204.7866,52.42,5.33
242606.8395,40.86,6.06
144004.2554,51.44,6.79
594488.8324,33.8,9.22
148537.9023,36.73,3.94
270705.4256,22.78,4.8
244045.5199,59.06,5.23
284914.3038,29.71,8.98
268056.2264,17.6,3.41
397277.2679,54.84,8.76
176690.5179,44.7,7.81
390128.7501,35.68,8.29
689258.045,54.28,9.44
205364.1847,23.6,5.85
114899.8269,30.55,6.67
157357.3693,42.53,7.62
124139.6177,18.56,7.2
712252.1894,78.38,5.21
206938.7614,47.21,6.48
358135.5706,5.1,4.45
270755.4029,31.68,9.11
215742.7482,41.76,8.85
214915.6692,17.47,5.02
193808.0636,47.18,5.6
183923.0472,12.5,7.56
587516.5043,34.3,8.11
449529.6374,40.62,7.72
198478.5025,39.02,6.35
192402.0638,2.53,7.57
402293.4837,44.63,4.1
154444.6512,63.05,5.38
134583.2515,6.03,7.04
165657.3604,59.26,6.04
222939.7391,33.56,9.12
155158.3258,63.18,6.61
277814.9994,43.91,7.36
343027.6788,38.12,7.2
284573.5039,22.86,5.74
427600.4758,12.11,8.55
444412.2556,14.33,7.7
182718.5298,22.93,5.75
380252.3536,35.55,9.99
365330.0965,32.09,4.98
179268.8229,32.7,7.1
440770.9667,39.24,7.01
504313.189,37.72,10.0
428833.192,58.21,7.23
431395.731,46.83,8.09
154520.8067,47.9,5.42
346664.0448,14.98,9.36
223576.1619,10.43,8.06
303919.7476,27.37,9.03
276181.7237,34.23,5.86
166715.2509,40.2,9.49
127273.3566,55.84,2.04
311436.8045,47.17,6.82
408043.3866,14.43,7.43
233789.3427,46.95,5.73
253706.2029,39.1,3.42
462394.7906,16.96,7.45
253203.9042,41.62,6.66
181185.637,34.74,4.81
392732.8557,30.1,6.02
300158.0896,42.01,4.78
351781.2559,21.38,7.3
336276.9028,50.46,5.66
389898.0003,80.23,3.99
565634.5769,58.93,9.11
332929.6403,42.17,3.76
317519.7226,28.08,7.52
507865.0294,10.35,7.8
186836.4341,51.56,8.12
217832.0938,11.71,9.05
200834.2875,22.88,7.85
306963.0262,0.76,9.43
120328.5623,21.2,0.89
390936.305,24.61,7.8
313286.8009,15.22,5.41
384306.2272,29.04,5.71
127058.6412,3.13,3.42
190599.4267,30.55,5.57
148126.1958,24.37,5.18
261715.0866,36.24,2.92
125908.1015,28.19,4.93
651993.5077,37.92,8.35
183397.9195,20.45,7.07
287456.6726,24.72,6.29
727626.7059,33.01,6.95
328391.6367,56.26,6.59
182527.0627,59.42,4.59
223665.42,63.25,9.04
226612.8674,39.77,6.98
662104.8113,6.09,7.08
167794.434,26.28,2.88
394371.9124,29.89,7.54
315717.5255,20.61,1.37
363115.9217,12.7,10.0
558724.6168,24.1,10.0
314630.9598,28.92,7.22
299895.4757,7.18,8.48
455248.5557,23.66,7.87
397648.5235,24.7,6.24
222701.3807,52.52,4.7
98540.95607,10.61,4.75
131803.1407,18.64,4.63
423958.8646,44.61,5.93
341905.6708,36.67,8.52
311596.6105,25.33,8.13
102811.3906,39.3,6.75
713441.2579,4.39,9.57
396505.3981,48.72,7.28
235650.3565,11.38,7.09
113983.8198,29.84,5.52
195135.8534,43.06,7.45
816228.0597,37.23,10.0
95319.3426,9.53,5.7
184180.3022,11.27,7.29
238886.441,17.58,5.87
439796.0716,42.14,4.85
112697.6057,19.9,4.08
150319.056,47.69,4.14
118738.0677,25.89,5.5
373841.5628,12.85,8.71
136278.2019,22.18,6.04
313323.3904,33.45,7.69
329881.689,30.55,3.41
376807.9552,12.24,5.83
379636.3001,55.16,8.74
146398.0981,35.38,5.0
257495.1117,19.17,6.73
791421.1359,51.26,7.04
282855.1167,39.45,5.46
412716.6364,36.02,6.17
380776.593,56.54,6.34
113695.3777,33.37,4.15
402016.5032,57.55,6.46
370439.3523,45.34,5.89
315279.277,37.26,7.13
311996.9285,39.59,6.41
154133.2594,11.76,6.01
125895.9984,4.2,5.74
509396.2491,13.67,8.53
295674.2272,86.14,3.32
280797.6486,31.53,4.79
253671.3641,32.69,7.56
304061.1571,32.52,6.16
311418.5885,57.7,6.08
129891.1783,45.4,9.06
277678.3584,37.04,4.89
449851.6157,38.71,9.63
336980.0256,11.87,8.5
151227.593,42.94,5.96
239893.8764,40.94,9.17
407439.7019,12.4,6.1
249197.4365,4.6,7.14
152316.5163,9.54,7.89
152308.4204,40.79,5.8
341988.3309,8.77,8.62
108814.7493,31.34,7.27
251531.1664,35.88,9.0
196709.0234,19.55,4.32
213524.6477,23.08,6.78
113269.523,26.43,2.59
290268.5031,32.16,9.3
223105.4141,11.27,9.33
373527.7319,55.28,8.44
334532.0755,29.1,4.5
572622.5536,35.24,5.59
829280.1212,33.64,10.0
314074.2013,49.07,6.46
294658.1949,74.07,7.45
356015.9725,58.32,6.9
470536.3101,0.05,10.0
506332.0959,43.94,9.09
337885.0451,66.57,7.51
398607.9416,12.64,4.63
200372.4571,56.61,5.73
564668.1947,54.6,5.35
165193.2235,0.73,7.55
348619.8053,7.9,8.48
230578.9288,30.16,4.79
196299.6935,38.12,7.46
197377.5948,1.17,8.96
111897.733,5.47,5.73
213676.0506,38.98,3.83
136866.0138,23.36,7.28
94995.80949,31.2,3.84
650855.1678,45.91,7.86
132104.0494,24.46,6.86
203731.6781,4.42,5.63
213896.1784,34.25,8.09
302138.7007,39.32,10.0
245731.7371,23.92,3.12
98718.31518,13.96,4.5
830152.1566,1.23,10.0
313484.1485,51.71,4.19
151913.9993,22.05,6.58
374415.8652,32.5,10.0
173059.6361,47.68,4.96
345985.2698,28.09,6.69
191530.8126,23.38,8.3
232593.1716,60.4,6.9
134264.7762,48.18,3.83
166993.8211,7.11,8.76
411696.635,7.31,6.82
129375.8222,24.73,6.45
540260.287,60.65,5.31
348780.2029,18.56,7.39
112889.549,57.88,0.74
161135.927,38.9,4.07
255530.6013,46.62,5.14
168330.4741,52.89,4.32
92601.95258,45.85,5.45
306219.2514,58.99,5.88
540757.4699,65.69,6.17
182456.2896,25.87,10.0
432123.938,14.32,6.67
99338.70513,20.47,7.34
431606.9747,9.61,6.12
163923.6526,28.7,5.24
112202.2475,44.07,5.47
436153.2994,74.41,10.0
419292.4776,19.8,6.61
219051.4837,28.98,7.49
229305.9829,58.93,3.47
242334.6467,53.63,8.22
271609.5495,18.26,7.34
129581.9276,21.53,3.68
349805.471,44.01,7.92
380264.2489,20.22,7.61
205838.1961,42.94,7.73
479551.9932,36.95,6.55
152349.6387,62.76,7.37
564164.8118,61.91,6.22
239850.3375,13.26,8.42
630878.4614,53.06,10.0
573083.1594,25.37,7.34
465801.9712,39.0,8.88
186837.4162,9.22,5.05
272173.3089,27.23,7.29
99790.47713,33.2,5.99
215596.0861,19.56,8.67
385144.7233,26.26,10.0
417432.9492,27.85,6.0
235149.0994,27.79,3.42
282190.943,50.05,9.52
399718.2074,24.34,8.93
352518.6373,55.85,4.81
295544.7864,11.91,8.43
148899.3633,43.17,5.72
728421.5303,4.66,9.35
492336.0882,18.76,7.58
202973.6518,9.73,5.7
300234.4103,10.73,8.7
529170.2351,38.68,4.33
395372.1412,12.26,6.2
321898.8296,6.05,7.71
629971.2026,55.25,8.9
248774.6128,59.41,7.65
274030.2632,39.67,6.83
506924.7007,30.44,3.31
413163.3197,21.66,7.35
250365.5653,40.62,5.45
574797.8715,40.93,8.73
289207.8725,20.07,7.09
443216.9696,6.87,9.22
226312.606,34.28,8.06
533541.3888,17.65,10.0
412388.0148,36.22,6.87
132458.2991,33.08,7.7
507058.1517,3.25,8.53
137475.7105,40.44,4.88
209231.3155,77.49,6.14
531828.5757,40.34,8.47
188772.5549,20.97,6.82
144184.616,7.37,7.18
570090.1058,36.22,9.76
263369.584,9.77,9.17
155755.9859,39.57,6.66
236381.0551,10.24,7.93
234225.3508,24.57,8.52
190448.0922,27.39,6.53
184652.8351,67.25,7.34
209841.1212,33.37,7.01
256654.3421,43.66,7.83
346383.1279,36.58,8.24
270401.0649,64.46,7.55
135675.877,26.5,5.7
323789.908,26.45,8.03
173493.5874,71.69,6.49
268744.0295,43.0,5.64
132997.0632,22.95,4.06
251127.5689,25.6,5.73
166249.1423,50.24,7.01
288443.5405,48.42,8.1
527678.7966,29.46,9.67
212914.6987,6.5,8.17
608346.9181,11.32,9.74
113736.8159,59.71,3.98
170579.0863,47.3,6.44
199494.4664,62.49,5.4
576752.4502,28.69,6.14
176184.984,32.04,5.66
561136.6102,37.77,6.72
324219.1165,33.33,7.95
239318.3161,39.32,6.96
329972.2498,54.95,6.71
209251.238,45.73,4.9
333793.7857,34.08,8.61
382471.2411,59.36,5.35
608409.4563,12.62,7.9
288145.2699,55.2,2.74
714083.0738,65.69,7.84
170728.7881,22.73,5.22
97646.83316,9.64,4.63
502951.2248,42.94,6.8
437886.321,38.03,8.85
106959.66,25.11,6.21
134650.013,51.56,5.51
477320.8515,27.28,9.85
320726.3276,17.74,5.86
215617.7792,51.71,7.62
256768.3487,70.28,6.59
597561.8821,30.83,8.77
363786.1727,37.84,6.64
256432.41,27.01,7.09
287104.5116,12.74,7.76
382986.1356,52.23,5.25
609953.1005,4.53,10.0
164784.6152,21.83,6.91
270220.6987,55.37,5.78
116809.1831,40.41,4.29
691877.0097,19.69,10.0
190679.4116,3.27,5.76
